user_id,seq_d1,seq_d2,domain_id,also_view,also_view_d1,also_view_d2
18982,"[32554, 34536, 21851, 28501]",[],0,"[3363, 10648, 5215, 27364, 12920, 937, 34034, 32554, 8846, 22113, 12085, 2710, 18216, 12890, 17812, 9768]","[3363, 10648, 5215, 27364, 12920, 937, 34034, 32554, 8846, 22113, 12085, 2710, 18216, 12890, 17812, 9768]",[]
40908,[],"[15912, 14086, 31194, 18535, 30570, 26991, 3037, 1855, 12883]",1,"[1866, 19405, 30052, 22163, 33973, 5895, 421, 12811, 15327, 32618, 13000, 6147, 36737, 34990, 35923, 35549, 19355, 8413, 23124, 34754, 6804, 29485, 7461, 24556, 18173, 16707, 29693, 31740, 35262, 12100, 19859, 35230, 25614, 21591, 8397, 20470, 4656, 34647, 20143, 3589, 31286, 28718, 25086, 9162, 23170, 36904, 25088, 26171, 15720, 1994, 2448, 29361, 8176, 24136, 11740, 5430, 22225, 37112, 26033, 5228]",[],"[1866, 19405, 30052, 22163, 33973, 5895, 421, 12811, 15327, 32618, 13000, 6147, 36737, 34990, 35923, 35549, 19355, 8413, 23124, 34754, 6804, 29485, 7461, 24556, 18173, 16707, 29693, 31740, 35262, 12100, 19859, 35230, 25614, 21591, 8397, 20470, 4656, 34647, 20143, 3589, 31286, 28718, 25086, 9162, 23170, 36904, 25088, 26171, 15720, 1994, 2448, 29361, 8176, 24136, 11740, 5430, 22225, 37112, 26033, 5228]"
47891,[],"[5231, 900, 33868, 32489, 26249, 37258, 13256, 31251, 8506]",1,"[31608, 37283, 18855, 4221, 17734]",[],"[31608, 37283, 18855, 4221, 17734]"
19522,"[20568, 35390]",[],0,[],[],[]
65003,[],"[21842, 223, 27886, 22787, 19709]",1,[],[],[]
16444,"[16380, 30206]",[],0,[],[],[]
16362,"[22803, 5972]",[],0,[],[],[]
6761,"[130, 26703, 12679, 17131]",[],0,"[33844, 149]","[33844, 149]",[]
31249,[],"[396, 34128, 3344, 23242, 5890]",1,[],[],[]
92189,[],"[28613, 2052, 32897, 30695, 20847]",1,[],[],[]
87667,[],"[23291, 1783, 23753, 19031]",1,[],[],[]
75004,[],"[17376, 2379, 24383, 32472]",1,[],[],[]
18896,"[19392, 15918, 19162]",[],0,[],[],[]
31816,[],"[12173, 14375, 31385, 23566, 35812, 18859, 4936, 5158, 35776, 18934, 20739, 35230]",1,"[14023, 17278, 34325, 11822, 7690, 12012, 447, 29575, 22515, 29577, 8587, 11253, 9853, 3966, 9072, 7894, 28310, 24257, 3190, 21015, 9642, 33739, 17455, 19933, 36051, 24051, 141, 23220, 17528, 17226, 19364, 5961, 33325, 7137, 9993, 21156, 3205, 12247, 29261, 14900, 13797, 23526, 4283, 4510, 22347, 17257, 90, 11052, 9539, 36824, 14436, 4821, 14776, 13495, 23199]",[],"[14023, 17278, 34325, 11822, 7690, 12012, 447, 29575, 22515, 29577, 8587, 11253, 9853, 3966, 9072, 7894, 28310, 24257, 3190, 21015, 9642, 33739, 17455, 19933, 36051, 24051, 141, 23220, 17528, 17226, 19364, 5961, 33325, 7137, 9993, 21156, 3205, 12247, 29261, 14900, 13797, 23526, 4283, 4510, 22347, 17257, 90, 11052, 9539, 36824, 14436, 4821, 14776, 13495, 23199]"
68973,[],"[12149, 17451, 23776, 18134, 8105, 10432]",1,"[5399, 6391, 30458, 11023, 13379, 24399, 17637, 29880, 20688, 33140, 28092, 37283, 2616, 10114, 23847, 30118, 7138, 4636, 7428, 13168, 20179]",[],"[5399, 6391, 30458, 11023, 13379, 24399, 17637, 29880, 20688, 33140, 28092, 37283, 2616, 10114, 23847, 30118, 7138, 4636, 7428, 13168, 20179]"
9541,"[25322, 16221]",[],0,[],[],[]
13864,"[11575, 6274]",[],0,[],[],[]
11034,"[12158, 34821, 25607, 24000]",[],0,[],[],[]
15530,"[6900, 14720, 12214, 16621, 15763]",[],0,[],[],[]
16064,"[14333, 160, 33561]",[],0,[],[],[]
10613,"[7437, 2797, 3676, 9501]",[],0,[],[],[]
18275,"[23642, 18093, 16909, 31399, 12370]",[],0,"[15761, 30461, 17425, 19105, 23628, 1435, 27268, 35080, 16006]","[15761, 30461, 17425, 19105, 23628, 1435, 27268, 35080, 16006]",[]
16789,"[31591, 11076, 33509]",[],0,"[16244, 17867, 18915, 1902, 24832, 16359, 19813, 25607, 32722, 19466, 17351, 22437, 15307]","[16244, 17867, 18915, 1902, 24832, 16359, 19813, 25607, 32722, 19466, 17351, 22437, 15307]",[]
91337,[],"[26496, 33370, 29917, 15808]",1,[],[],[]
56177,[],"[14714, 6248, 5529, 9334, 32700]",1,"[27833, 36313, 7110, 11682, 28519, 28301, 22415, 10653, 15256, 37316, 11624, 3266, 30556, 26093, 17968, 11305, 12359, 6955, 21153, 8414, 20881, 29436, 35469, 35641, 11305, 12359, 6955, 5497, 23007, 29436, 20881, 8414, 37316, 35641, 7110, 5180, 35413, 30556, 3266, 29722, 26093, 28301]",[],"[27833, 36313, 7110, 11682, 28519, 28301, 22415, 10653, 15256, 37316, 11624, 3266, 30556, 26093, 17968, 11305, 12359, 6955, 21153, 8414, 20881, 29436, 35469, 35641, 11305, 12359, 6955, 5497, 23007, 29436, 20881, 8414, 37316, 35641, 7110, 5180, 35413, 30556, 3266, 29722, 26093, 28301]"
28793,[],"[9163, 33191, 6730, 28842, 14909, 8858, 19268]",1,"[26435, 15954, 6964, 3964, 2093, 28667, 20195, 34726, 12302, 36226, 1987, 35752, 27022, 29917, 11962, 2265, 5097, 6580, 909, 16286, 25561, 32683, 3360, 33120, 23737, 29641, 30641, 26037, 30391, 18707, 2869, 17173, 499, 17568, 16453, 8476, 36861, 9187, 620, 3305, 4073, 19319, 34828, 26976, 33269, 3830, 4001, 8358, 9638]",[],"[26435, 15954, 6964, 3964, 2093, 28667, 20195, 34726, 12302, 36226, 1987, 35752, 27022, 29917, 11962, 2265, 5097, 6580, 909, 16286, 25561, 32683, 3360, 33120, 23737, 29641, 30641, 26037, 30391, 18707, 2869, 17173, 499, 17568, 16453, 8476, 36861, 9187, 620, 3305, 4073, 19319, 34828, 26976, 33269, 3830, 4001, 8358, 9638]"
41713,[],"[31307, 11827, 4820, 14988, 37153, 29011]",1,[],[],[]
86860,[],"[17315, 21920]",1,[],[],[]
32773,[],"[32736, 23589, 34387, 36469, 13769, 35055, 26371, 4152, 15612, 2808, 9836]",1,"[33145, 34387, 30460, 27055, 23677, 19238, 18068, 967, 35036, 23439, 12636, 33145, 30460, 23677, 5129, 19238, 23323, 967, 35036, 23439, 18268, 17481, 29626, 8168, 36377, 35267, 28511, 21905, 19877, 5585, 7915, 6660, 12127, 36061, 8112, 35649, 16182, 26356, 4830, 13045, 11619, 628, 2025, 23108, 4663, 12276, 6510, 3912, 34856, 16478, 26104, 31165, 36209, 1752, 28376, 9099, 28905, 21238, 4253, 19484, 3334, 21909, 17253, 32134, 11841, 20432, 5375, 23002, 3474, 20588, 16050, 11570, 24697, 25735, 5800, 35323, 15347, 7814, 32512, 5686]",[],"[33145, 34387, 30460, 27055, 23677, 19238, 18068, 967, 35036, 23439, 12636, 33145, 30460, 23677, 5129, 19238, 23323, 967, 35036, 23439, 18268, 17481, 29626, 8168, 36377, 35267, 28511, 21905, 19877, 5585, 7915, 6660, 12127, 36061, 8112, 35649, 16182, 26356, 4830, 13045, 11619, 628, 2025, 23108, 4663, 12276, 6510, 3912, 34856, 16478, 26104, 31165, 36209, 1752, 28376, 9099, 28905, 21238, 4253, 19484, 3334, 21909, 17253, 32134, 11841, 20432, 5375, 23002, 3474, 20588, 16050, 11570, 24697, 25735, 5800, 35323, 15347, 7814, 32512, 5686]"
74742,[],"[19061, 1849, 36741, 15774, 5119]",1,[],[],[]
65094,[],"[10556, 35486, 35045, 14628, 20887, 13084]",1,"[27833, 36313, 16330, 28301, 35413, 5497, 5529, 30556, 11624, 3266, 18227, 11305, 6955, 21153, 29436, 20881, 8414, 10117, 5180, 11203, 15908, 20962, 35481, 16893, 123, 2424, 20458, 32090, 12447, 17784, 15050, 10103, 23794, 8760, 35270, 26765, 35422, 31991, 24336, 34304, 6792, 24382, 32879, 3800, 16131, 31026, 21336, 4412, 10638, 3925, 10615, 20927, 15156, 30379, 2519, 85, 9774, 3259, 30854, 36653, 26290, 21952, 23001, 1994, 12358, 31794, 15643, 9591, 31555, 18934, 6769]",[],"[27833, 36313, 16330, 28301, 35413, 5497, 5529, 30556, 11624, 3266, 18227, 11305, 6955, 21153, 29436, 20881, 8414, 10117, 5180, 11203, 15908, 20962, 35481, 16893, 123, 2424, 20458, 32090, 12447, 17784, 15050, 10103, 23794, 8760, 35270, 26765, 35422, 31991, 24336, 34304, 6792, 24382, 32879, 3800, 16131, 31026, 21336, 4412, 10638, 3925, 10615, 20927, 15156, 30379, 2519, 85, 9774, 3259, 30854, 36653, 26290, 21952, 23001, 1994, 12358, 31794, 15643, 9591, 31555, 18934, 6769]"
8012,"[24132, 7171, 31677, 24909]",[],0,"[15499, 7171, 29603, 23903, 7150, 31395, 29212, 22545, 33010, 7682, 29320, 34651, 6499, 15087, 28901, 10960]","[15499, 7171, 29603, 23903, 7150, 31395, 29212, 22545, 33010, 7682, 29320, 34651, 6499, 15087, 28901, 10960]",[]
87153,[],"[18156, 35986, 2275, 6613, 22989, 1106]",1,[33901],[],[33901]
55858,[],"[34384, 23409, 14564, 13222, 7110]",1,[],[],[]
78323,[],"[21236, 17721, 11779, 25994, 8055, 22197]",1,[],[],[]
85953,[],"[30451, 4717, 14828, 32268, 2789, 24483, 34610, 36233]",1,"[13516, 1181, 6521, 2719, 27235, 33399, 30717, 18655, 8795, 9517, 2339, 30452, 18520, 24148, 15139, 19660, 4422, 25008, 25104, 26883, 31343, 34197, 20679, 23548, 1671, 20418, 34982, 5322, 36837, 15582, 19032, 4558, 28750, 20839, 12190, 29288, 25034, 5136, 9408, 28055, 24057, 21735, 19739, 16700, 2591, 14024, 9062, 13761, 29756, 23548, 1635, 34984, 19028, 1905, 2996, 6114, 20398, 18189, 33637, 35550, 15975, 3134, 8881, 13163, 22070, 18085, 17494, 24168, 19739, 233, 25249, 30734, 8171, 15491, 22636, 35985, 12586, 20694, 12746]",[],"[13516, 1181, 6521, 2719, 27235, 33399, 30717, 18655, 8795, 9517, 2339, 30452, 18520, 24148, 15139, 19660, 4422, 25008, 25104, 26883, 31343, 34197, 20679, 23548, 1671, 20418, 34982, 5322, 36837, 15582, 19032, 4558, 28750, 20839, 12190, 29288, 25034, 5136, 9408, 28055, 24057, 21735, 19739, 16700, 2591, 14024, 9062, 13761, 29756, 23548, 1635, 34984, 19028, 1905, 2996, 6114, 20398, 18189, 33637, 35550, 15975, 3134, 8881, 13163, 22070, 18085, 17494, 24168, 19739, 233, 25249, 30734, 8171, 15491, 22636, 35985, 12586, 20694, 12746]"
79801,[],"[22039, 7088, 15035, 29573, 2052, 11742, 24079]",1,[],[],[]
1124,"[16988, 7224, 28805, 15097]",[],0,"[3247, 18954, 25380, 3187, 7050, 26612, 1836]","[3247, 18954, 25380, 3187, 7050, 26612, 1836]",[]
15055,"[4743, 35330, 11935, 36243]",[],0,[],[],[]
6912,"[26163, 10550, 24996]",[],0,[],[],[]
51938,[],"[24498, 15111, 5966, 29078, 32924, 28112]",1,"[9689, 5609, 19923, 8572, 6978, 17301, 21496, 30921, 28222, 14351, 34813, 9266, 11417]",[],"[9689, 5609, 19923, 8572, 6978, 17301, 21496, 30921, 28222, 14351, 34813, 9266, 11417]"
4116,"[16302, 12802, 13649]",[],0,[],[],[]
16839,"[22162, 992, 6498, 16388, 24121, 5295, 5135]",[],0,[],[],[]
83889,[],"[30359, 17666, 36262]",1,[],[],[]
19257,"[29163, 9390, 26460]",[],0,[],[],[]
58966,[],"[32361, 22875, 23003, 22453, 19514, 10990, 2152]",1,"[3025, 31919, 7285, 31570, 30588, 1149, 10, 35958, 21502, 221, 521, 10893, 20913, 26498, 2330, 25658, 22587, 16553, 10366, 18161, 32111, 36203, 19368, 1076, 8509]",[],"[3025, 31919, 7285, 31570, 30588, 1149, 10, 35958, 21502, 221, 521, 10893, 20913, 26498, 2330, 25658, 22587, 16553, 10366, 18161, 32111, 36203, 19368, 1076, 8509]"
30372,[],"[11802, 20723, 34386, 4720]",1,[],[],[]
91411,[],"[1985, 35221, 4133, 23803, 36871]",1,[],[],[]
18582,"[34446, 33413, 32606, 22699]",[],0,"[37636, 120, 33194, 36958, 10803, 26867, 15768, 16039, 26090, 27536, 13551, 33303, 36297, 28805]","[37636, 120, 33194, 36958, 10803, 26867, 15768, 16039, 26090, 27536, 13551, 33303, 36297, 28805]",[]
16750,"[3142, 2263]",[],0,[],[],[]
18388,"[15763, 15570, 10974, 5876, 8637]",[],0,[],[],[]
73036,[],"[32555, 5125]",1,[],[],[]
9024,"[27531, 29529, 18376, 31941]",[],0,[],[],[]
27016,[],"[29435, 34040, 7749, 37253, 32253]",1,[],[],[]
59595,[],"[34828, 14615, 1888, 5347]",1,"[33904, 32890, 15992, 3888, 30214, 31387, 26278, 25289, 8353, 20713, 35053, 37343, 31992, 28953, 3518, 10745, 7386, 29710, 12666, 33961, 18418, 27827, 28620, 25338, 35253, 21417]",[],"[33904, 32890, 15992, 3888, 30214, 31387, 26278, 25289, 8353, 20713, 35053, 37343, 31992, 28953, 3518, 10745, 7386, 29710, 12666, 33961, 18418, 27827, 28620, 25338, 35253, 21417]"
14843,"[12540, 11696, 30970]",[],0,[],[],[]
12921,"[20941, 12923, 12254]",[],0,[],[],[]
11165,"[17742, 36999, 25809, 6133, 7323]",[],0,[],[],[]
88700,[],"[28744, 18231, 22267, 24816, 10736]",1,"[6074, 22878, 1744, 19947, 31621, 2844, 15707, 4004, 13358, 8739, 21491, 26892]",[],"[6074, 22878, 1744, 19947, 31621, 2844, 15707, 4004, 13358, 8739, 21491, 26892]"
59344,[],"[14481, 28163, 735, 34687, 24084]",1,"[12545, 1793, 14490, 31571, 25975, 9773, 15333, 11032, 30786, 8993, 8635, 4047, 25847, 1505, 14786, 36050, 5213, 570, 22861, 5770, 4310]",[],"[12545, 1793, 14490, 31571, 25975, 9773, 15333, 11032, 30786, 8993, 8635, 4047, 25847, 1505, 14786, 36050, 5213, 570, 22861, 5770, 4310]"
14627,"[18668, 31827, 17518, 14772]",[],0,[],[],[]
44334,[],"[11607, 34998, 31749, 14697, 21999]",1,[],[],[]
86374,[],"[21374, 6591, 33697, 12719, 24781, 22355]",1,"[16362, 1018, 22612, 37266, 24886, 5196, 22127, 30222, 33923, 25764, 18704, 27095, 21680, 11807, 11852, 30399, 16392, 18602, 18493, 29859]",[],"[16362, 1018, 22612, 37266, 24886, 5196, 22127, 30222, 33923, 25764, 18704, 27095, 21680, 11807, 11852, 30399, 16392, 18602, 18493, 29859]"
36039,[],"[24491, 25830, 27824, 28619, 31264, 12793, 2160]",1,[],[],[]
83509,[],"[25197, 11206, 28084, 20023, 36315, 22216, 4962, 16711, 17803, 200, 22059, 9689, 11887, 35669, 29157]",1,"[9882, 10578, 12674, 11417, 26932, 21496, 14351, 33709, 24013, 2571, 14930, 30921, 8572, 34813, 794, 5609, 29405, 4440, 9266]",[],"[9882, 10578, 12674, 11417, 26932, 21496, 14351, 33709, 24013, 2571, 14930, 30921, 8572, 34813, 794, 5609, 29405, 4440, 9266]"
24030,[],"[1340, 30390, 13139, 36861, 18363, 13855]",1,"[15154, 37506, 35776, 15609, 12552, 13139, 22509, 11985, 7189, 12061, 21421, 22121, 13447, 19021, 34721, 32127, 6396, 34643, 171, 21050, 34731, 19127, 319, 15583, 18070, 33804, 25471, 6674, 10441, 18035, 16687, 24097, 29997, 27150, 486, 29224, 6612, 31728, 30649, 27069, 33618, 26345, 15154, 37506, 26558, 35776, 15609, 12552, 22509, 11985, 7189, 12061, 21421, 22121, 13447, 19021, 34721, 32127, 6396, 34643, 171, 21050, 34731, 19127, 319, 15583, 18070, 33804, 25471, 6674, 30390, 10441, 18035, 16687, 5337, 30437, 24097, 29997, 27150, 486, 3277, 29224, 31728, 33618, 26345, 14671, 6100, 14484, 17280, 15324, 15962, 17043, 26792, 33433, 31136, 15714, 4966, 35268, 28490, 31845, 26979, 2359, 13121, 10232, 9120, 1616, 31513, 5424, 1850, 16847, 10146, 22673, 15644, 15115, 8306]",[],"[15154, 37506, 35776, 15609, 12552, 13139, 22509, 11985, 7189, 12061, 21421, 22121, 13447, 19021, 34721, 32127, 6396, 34643, 171, 21050, 34731, 19127, 319, 15583, 18070, 33804, 25471, 6674, 10441, 18035, 16687, 24097, 29997, 27150, 486, 29224, 6612, 31728, 30649, 27069, 33618, 26345, 15154, 37506, 26558, 35776, 15609, 12552, 22509, 11985, 7189, 12061, 21421, 22121, 13447, 19021, 34721, 32127, 6396, 34643, 171, 21050, 34731, 19127, 319, 15583, 18070, 33804, 25471, 6674, 30390, 10441, 18035, 16687, 5337, 30437, 24097, 29997, 27150, 486, 3277, 29224, 31728, 33618, 26345, 14671, 6100, 14484, 17280, 15324, 15962, 17043, 26792, 33433, 31136, 15714, 4966, 35268, 28490, 31845, 26979, 2359, 13121, 10232, 9120, 1616, 31513, 5424, 1850, 16847, 10146, 22673, 15644, 15115, 8306]"
7343,"[5151, 23012, 14333, 20806, 22100, 28143]",[],0,[],[],[]
13720,"[19272, 13551, 32870, 27396]",[],0,[],[],[]
59851,[],"[31562, 27654, 14204, 5165, 17666, 30556, 5456]",1,"[8682, 17078, 24246, 24676, 6317, 26485, 21938, 13448, 2673, 13145, 30139, 1451, 23762, 31748, 5414, 2441, 25326, 26905, 36444, 6541, 7484, 35104, 21835, 14507, 1402, 5274]",[],"[8682, 17078, 24246, 24676, 6317, 26485, 21938, 13448, 2673, 13145, 30139, 1451, 23762, 31748, 5414, 2441, 25326, 26905, 36444, 6541, 7484, 35104, 21835, 14507, 1402, 5274]"
9373,"[11214, 16545, 18386, 9867, 21870]",[],0,[],[],[]
69262,[],"[35696, 12693, 17493, 21423, 12605, 36821, 20577]",1,"[25966, 11201]",[],"[25966, 11201]"
89001,[],"[20172, 19282, 12212]",1,[],[],[]
19417,"[33625, 14541]",[],0,[],[],[]
20979,[],"[18865, 31938, 12618, 21905, 3080, 26748, 24478, 30229, 2400, 33013, 11767, 36744, 35001, 36144, 13169]",1,[],[],[]
24250,[],"[1340, 19302, 5453, 14896, 1772, 1197, 10202, 29225, 27931]",1,"[21417, 27827, 28620, 26278]",[],"[21417, 27827, 28620, 26278]"
15254,"[15085, 29117, 33705, 24005, 16359]",[],0,"[29188, 29117, 24005, 29907, 15085, 10514, 19793, 18145, 6116, 2482, 24940, 24307, 609, 33439, 29680, 36868, 19802, 22782, 7644, 14622, 21111, 9330]","[29188, 29117, 24005, 29907, 15085, 10514, 19793, 18145, 6116, 2482, 24940, 24307, 609, 33439, 29680, 36868, 19802, 22782, 7644, 14622, 21111, 9330]",[]
50489,[],"[6255, 26877, 26459, 32320, 12070]",1,[],[],[]
26479,[],"[34131, 18567, 37195, 9090, 4821]",1,"[23350, 29823, 36316, 26068, 34583, 18060, 27718, 5284, 36490, 30693, 5744, 10683, 27721, 32775, 31570, 35087, 2172, 20830, 25686, 13856, 25079, 19897, 552, 4591, 16840, 36048, 18000, 26910, 35104, 22854, 23748, 8137, 22935, 7034, 19808, 33724, 24703, 31706, 654, 22827]",[],"[23350, 29823, 36316, 26068, 34583, 18060, 27718, 5284, 36490, 30693, 5744, 10683, 27721, 32775, 31570, 35087, 2172, 20830, 25686, 13856, 25079, 19897, 552, 4591, 16840, 36048, 18000, 26910, 35104, 22854, 23748, 8137, 22935, 7034, 19808, 33724, 24703, 31706, 654, 22827]"
33293,[],"[2292, 8485, 5207, 28528, 15031]",1,[],[],[]
68550,[],"[12503, 12618, 18095, 2719]",1,[],[],[]
56138,[],"[34409, 29577, 14470, 2766, 7208, 13092, 4263, 2199]",1,"[2422, 14943, 22509, 27295, 35265, 18724, 14850, 19161, 34177, 34374, 35502, 2611, 10740, 828, 23639, 35283, 22393, 486, 3277, 29333, 26466, 6379, 9359, 27710, 33998, 12329]",[],"[2422, 14943, 22509, 27295, 35265, 18724, 14850, 19161, 34177, 34374, 35502, 2611, 10740, 828, 23639, 35283, 22393, 486, 3277, 29333, 26466, 6379, 9359, 27710, 33998, 12329]"
44196,[],"[11607, 6556, 30369, 37240, 31661, 33118]",1,[17934],[],[17934]
35261,[],"[15548, 20609, 19253]",1,"[33339, 33755, 35525, 15782, 23059, 17417, 1675, 1646, 15548, 13504, 3899, 23736, 31991, 35351, 30516, 3344, 14230, 6262, 5212, 29601, 32143, 20850, 13518, 13097, 2541, 35141, 22740, 30364, 34217, 25519]",[],"[33339, 33755, 35525, 15782, 23059, 17417, 1675, 1646, 15548, 13504, 3899, 23736, 31991, 35351, 30516, 3344, 14230, 6262, 5212, 29601, 32143, 20850, 13518, 13097, 2541, 35141, 22740, 30364, 34217, 25519]"
31337,[],"[396, 10893, 12732, 1826, 16765, 2561, 27950]",1,[],[],[]
87887,[],"[33949, 9001, 30657]",1,[],[],[]
80060,[],"[14493, 21813, 551, 36785]",1,"[8742, 16748, 30409, 4025, 3181, 30621, 26717, 13001, 9339, 551, 14690, 11333, 16873, 3901, 9584, 7982, 20589, 26987, 7333, 16282, 31015, 21366, 646, 18638, 18890, 25485, 20958, 13101, 14595]",[],"[8742, 16748, 30409, 4025, 3181, 30621, 26717, 13001, 9339, 551, 14690, 11333, 16873, 3901, 9584, 7982, 20589, 26987, 7333, 16282, 31015, 21366, 646, 18638, 18890, 25485, 20958, 13101, 14595]"
59215,[],"[34941, 420, 24720]",1,[],[],[]
18781,"[1664, 33703]",[],0,[],[],[]
80857,[],"[14673, 32562, 5979, 14926, 8939, 8833, 16934]",1,[],[],[]
48870,[],"[6790, 16205, 21582, 7211, 28280]",1,[],[],[]
18350,"[25426, 33021, 17715]",[],0,[],[],[]
52099,[],"[31194, 18144, 34399]",1,[],[],[]
27905,[],"[21325, 2780, 27465, 9106, 34267]",1,"[14673, 7309, 35042, 32085, 34874, 2991, 28074, 27846, 32126, 25834, 26641, 4387, 16505, 9430, 29164, 20433, 14926, 16951, 26770, 17094, 16315, 12498, 11559, 11928, 27781, 26459, 17553, 5308, 11697, 27353, 16281, 646, 25378, 12163, 13519, 17232, 3103, 29371, 688, 33491, 4280, 35398, 28766, 9629, 17738, 2667, 19194, 19562, 19119, 16370, 3258, 20473, 35661, 12156, 21599, 14398, 4628, 17427, 31613, 6871, 4506, 22436]",[],"[14673, 7309, 35042, 32085, 34874, 2991, 28074, 27846, 32126, 25834, 26641, 4387, 16505, 9430, 29164, 20433, 14926, 16951, 26770, 17094, 16315, 12498, 11559, 11928, 27781, 26459, 17553, 5308, 11697, 27353, 16281, 646, 25378, 12163, 13519, 17232, 3103, 29371, 688, 33491, 4280, 35398, 28766, 9629, 17738, 2667, 19194, 19562, 19119, 16370, 3258, 20473, 35661, 12156, 21599, 14398, 4628, 17427, 31613, 6871, 4506, 22436]"
51917,[],"[24498, 9747, 2845, 12415, 30052, 34719, 1860, 13396]",1,"[18567, 31452, 20381, 21579, 11170, 14602, 35490, 10011, 15214, 13617, 3701, 4582, 18187, 23033, 10398, 19973, 30004, 2810, 25930, 34933, 24977, 30233, 8692, 32718, 1860, 6927, 15102, 129, 23617, 28466, 20331, 30298, 10187, 8595, 4161, 8197, 31509]",[],"[18567, 31452, 20381, 21579, 11170, 14602, 35490, 10011, 15214, 13617, 3701, 4582, 18187, 23033, 10398, 19973, 30004, 2810, 25930, 34933, 24977, 30233, 8692, 32718, 1860, 6927, 15102, 129, 23617, 28466, 20331, 30298, 10187, 8595, 4161, 8197, 31509]"
17270,"[34521, 3994, 3890, 15726]",[],0,[],[],[]
64558,[],"[1172, 26540, 19463, 10043, 37108, 7765]",1,"[5722, 17166, 16341]",[],"[5722, 17166, 16341]"
7093,"[3199, 3604, 2482]",[],0,[],[],[]
89034,[],"[17583, 8317, 18100, 22264, 35106]",1,[],[],[]
85470,[],"[9766, 28280, 14735]",1,[],[],[]
74850,[],"[35593, 31214, 11849, 21371, 19471, 9057]",1,[],[],[]
15094,"[27176, 29476, 37461, 21447]",[],0,[],[],[]
9712,"[1565, 14962, 21007, 4949]",[],0,[],[],[]
19004,"[18735, 8847]",[],0,[],[],[]
37234,[],"[22936, 30977, 25658, 12572]",1,"[7009, 10245, 27560, 5582, 19811, 20504, 33372, 27519, 13433]",[],"[7009, 10245, 27560, 5582, 19811, 20504, 33372, 27519, 13433]"
78202,[],"[14066, 17992, 1404, 26212, 20492, 31117]",1,"[14553, 9453, 7283, 28265, 20616, 25222, 20238, 19245, 7231, 2966, 24690, 5166, 24895, 9938, 17255, 20722, 36411, 37203, 17691, 21544, 10178, 17127, 28287, 12941, 25744, 6687]",[],"[14553, 9453, 7283, 28265, 20616, 25222, 20238, 19245, 7231, 2966, 24690, 5166, 24895, 9938, 17255, 20722, 36411, 37203, 17691, 21544, 10178, 17127, 28287, 12941, 25744, 6687]"
30057,[],"[16363, 30010, 33245, 32779, 8087, 34443, 15685, 6968]",1,[],[],[]
17471,"[6950, 11431, 23603, 12590, 16791]",[],0,[],[],[]
9461,"[906, 29163, 33619, 34576]",[],0,[],[],[]
18191,"[20807, 30925]",[],0,[],[],[]
32662,[],"[6700, 32090, 23794, 30002, 24271, 15356, 15050]",1,"[6421, 13912, 29718, 22751, 25277, 17614, 21097, 553]",[],"[6421, 13912, 29718, 22751, 25277, 17614, 21097, 553]"
92788,[],"[21668, 31979, 22295, 33352]",1,[],[],[]
12908,"[18107, 24278, 9827]",[],0,[],[],[]
14333,"[12679, 23724]",[],0,[],[],[]
57574,[],"[37586, 32326, 15018, 7933, 14950, 10146, 15738, 20230, 10643, 4523, 2669]",1,"[35005, 8795, 9517, 18520, 12859, 36640, 9056, 35993, 17446, 20526, 9998, 17240, 15018, 20712, 5319, 1760, 3122, 36070, 2669, 23321, 32552, 29422, 5367, 35052, 9032, 13316, 10656, 25978, 25272, 4523, 27483, 5498, 29360, 4975, 34611, 29100, 32104, 8262, 25336, 11706, 3020, 32389, 33488, 20526, 15237, 22230, 17240, 15018, 8550, 20712, 19338, 2669, 32552, 23321, 29422, 17046, 35052, 9032, 27931, 27546, 10656, 7933, 25978, 4523, 27483, 5498, 29360, 19098, 4975, 34611, 12653, 4471, 7301, 5611, 11706, 33488]",[],"[35005, 8795, 9517, 18520, 12859, 36640, 9056, 35993, 17446, 20526, 9998, 17240, 15018, 20712, 5319, 1760, 3122, 36070, 2669, 23321, 32552, 29422, 5367, 35052, 9032, 13316, 10656, 25978, 25272, 4523, 27483, 5498, 29360, 4975, 34611, 29100, 32104, 8262, 25336, 11706, 3020, 32389, 33488, 20526, 15237, 22230, 17240, 15018, 8550, 20712, 19338, 2669, 32552, 23321, 29422, 17046, 35052, 9032, 27931, 27546, 10656, 7933, 25978, 4523, 27483, 5498, 29360, 19098, 4975, 34611, 12653, 4471, 7301, 5611, 11706, 33488]"
